,Country/Currency,currency,value,date
12283,Syria Pound,SYP,2725.841987,07/03/2022
12284,Taiwan Dollar,TWD,30.590636,07/03/2022
12285,Tanzania Shilling,TZS,2524.134264,07/03/2022
12286,Thailand Baht,THB,35.622051,07/03/2022
12287,Tonga Pa'anga,TOP,2.466608,07/03/2022
12288,Trinidad/Tobago Dollar,TTD,7.400223,07/03/2022
12289,Tunisia Dinar,TND,3.198414,07/03/2022
12290,Turkish New Lira,TRY,15.544457,07/03/2022
12291,Uganda Shilling,UGX,3903.366283,07/03/2022
12292,Ukraine Hryvnia,UAH,32.764653,07/03/2022
12293,Uruguay Peso,UYU,46.595615,07/03/2022
12294,United Arab Emirates Dirham,AED,3.98572,07/03/2022
12295,Vanuatu Vatu,VUV,123.348066,07/03/2022
12296,Vietnam Dong,VND,24784.329839,07/03/2022
12297,Yemen Rial,YER,271.553061,07/03/2022
12298,Zambia Kwacha,ZMK,9767.468758,07/03/2022
12299,Australia Dollar,AUD,1.480424,08/03/2022
12300,Great Britain Pound,GBP,0.828221,08/03/2022
12301,Euro,EUR,1.0,08/03/2022
12302,Japan Yen,JPY,125.308533,08/03/2022
12303,Switzerland Franc,CHF,1.004972,08/03/2022
12304,USA Dollar,USD,1.085388,08/03/2022
12305,Afghanistan Afghani,AFN,96.599662,08/03/2022
12306,Albania Lek,ALL,125.416962,08/03/2022
12307,Algeria Dinar,DZD,155.000911,08/03/2022
12308,Angola Kwanza,AOA,515.586746,08/03/2022
12309,Argentina Peso,ARS,117.699468,08/03/2022
12310,Armenia Dram,AMD,553.743229,08/03/2022
12311,Aruba Florin,AWG,1.953969,08/03/2022
12312,Azerbaijan New Manat,AZN,1.84636,08/03/2022
12313,Bahamas Dollar,BSD,1.083412,08/03/2022
12314,Bahrain Dinar,BHD,0.409267,08/03/2022
12315,Bangladesh Taka,BDT,93.142983,08/03/2022
12316,Barbados Dollar,BBD,2.187375,08/03/2022
12317,Belarus Ruble,BYR,21273.59533,08/03/2022
12318,Belize Dollar,BZD,2.183684,08/03/2022
12319,Bermuda Dollar,BMD,1.085388,08/03/2022
12320,Bhutan Ngultrum,BTN,83.336815,08/03/2022
12321,Bolivia Boliviano,BOB,7.459053,08/03/2022
12322,Bosnia Mark,BAM,1.951223,08/03/2022
12323,Botswana Pula,BWP,12.686074,08/03/2022
12324,Brazil Real,BRL,5.548488,08/03/2022
12325,Brunei Dollar,BND,1.475197,08/03/2022
12326,Bulgaria Lev,BGN,1.952622,08/03/2022
12327,Burundi Franc,BIF,2187.055846,08/03/2022
12328,CFA Franc BCEAO,XOF,653.403367,08/03/2022
12329,CFA Franc BEAC,XAF,654.393959,08/03/2022
12330,CFP Franc,XPF,119.282711,08/03/2022
12331,Cambodia Riel,KHR,4407.758736,08/03/2022
12332,Canada Dollar,CAD,1.390864,08/03/2022
12333,Cape Verde Escudo,CVE,110.356778,08/03/2022
12334,Cayman Islands Dollar,KYD,0.902856,08/03/2022
12335,Chili Peso,CLP,881.942392,08/03/2022
12336,China Yuan/Renminbi,CNY,6.860515,08/03/2022
12337,Colombia Peso,COP,4135.869133,08/03/2022
12338,Comoros Franc,KMF,491.083337,08/03/2022
12339,Congo Franc,CDF,2187.055511,08/03/2022
12340,Costa Rica Colon,CRC,698.940558,08/03/2022
12341,Croatia Kuna,HRK,7.558748,08/03/2022
12342,Cuba Convertible Peso,CUC,1.085388,08/03/2022
12343,Cuba Peso,CUP,28.762769,08/03/2022
12344,Czech Koruna,CZK,25.777579,08/03/2022
12345,Denmark Krone,DKK,7.442175,08/03/2022
12346,Djibouti Franc,DJF,192.895198,08/03/2022
12347,Dominican Republich Peso,DOP,59.796145,08/03/2022
12348,East Caribbean Dollar,XCD,2.933314,08/03/2022
12349,Egypt Pound,EGP,17.08511,08/03/2022
12350,El Salvador Colon,SVC,9.480356,08/03/2022
12351,Ethiopia Birr,ETB,55.192334,08/03/2022
12352,Falkland Islands Pound,FKP,0.790075,08/03/2022
12353,Fiji Dollar,FJD,2.297223,08/03/2022
12354,Gambia Dalasi,GMD,57.871717,08/03/2022
12355,Georgia Lari,GEL,3.67945,08/03/2022
12356,Ghana New Cedi,GHS,7.679121,08/03/2022
12357,Gibraltar Pound,GIP,0.790075,08/03/2022
12358,Guatemala Quetzal,GTQ,8.354691,08/03/2022
12359,Guinea Franc,GNF,9733.755558,08/03/2022
12360,Guyana Dollar,GYD,226.548881,08/03/2022
12361,Haiti Gourde,HTG,113.359238,08/03/2022
12362,Honduras Lempira,HNL,26.673376,08/03/2022
12363,Hong Kong Dollar,HKD,8.487676,08/03/2022
12364,Hungary Forint,HUF,393.729753,08/03/2022
12365,Iceland Krona,ISK,146.016815,08/03/2022
12366,India Rupee,INR,83.640016,08/03/2022
12367,Indonesia Rupiah,IDR,15638.263343,08/03/2022
12368,Iran Rial,IRR,45911.892454,08/03/2022
12369,Iraq Dinar,IQD,1585.208468,08/03/2022
12370,Israel New Shekel,ILS,3.567202,08/03/2022
12371,Jamaica Dollar,JMD,166.997429,08/03/2022
12372,Jordan Dinar,JOD,0.769544,08/03/2022
12373,Kazakhstan Tenge,KZT,552.887427,08/03/2022
12374,Kenya Shilling,KES,123.788248,08/03/2022
12375,Kuwait Dinar,KWD,0.329739,08/03/2022
12376,Kyrgyzstan Som,KGS,106.036395,08/03/2022
12377,Laos Kip,LAK,12395.125537,08/03/2022
12378,Lebanon Pound,LBP,1643.276653,08/03/2022
12379,Lesotho Loti,LSL,16.682376,08/03/2022
12380,Liberia Dollar,LRD,167.1496,08/03/2022
12381,Libya Dinar,LYD,5.052538,08/03/2022
12382,Macau Pataca,MOP,8.721468,08/03/2022
12383,Macedonia Denar,MKD,61.617414,08/03/2022
12384,Malagasy Ariary,MGA,4341.54987,08/03/2022
12385,Malawi Kwacha,MWK,873.191565,08/03/2022
12386,Malaysia Ringgit,MYR,4.541235,08/03/2022
12387,Maldives Rufiyaa,MVR,16.76925,08/03/2022
12388,Mauritania Ouguiya,MRO,387.483157,08/03/2022
12389,Mauritius Rupee,MUR,46.946216,08/03/2022
12390,Mexico Peso,MXN,23.124887,08/03/2022
12391,Moldova Leu,MDL,19.907301,08/03/2022
12392,Mongolia Tugrik,MNT,3102.939658,08/03/2022
12393,Morocco Dirham,MAD,10.729069,08/03/2022
12394,Mozambique New Metical,MZN,69.280298,08/03/2022
12395,Myanmar Kyat,MMK,1926.354518,08/03/2022
12396,NL Antilles Guilder,ANG,1.952536,08/03/2022
12397,Namibia Dollar,NAD,16.682599,08/03/2022
12398,Nepal Rupee,NPR,133.335681,08/03/2022
12399,New Zealand Dollar,NZD,1.587043,08/03/2022
12400,Nicaragua Cordoba Oro,NIO,38.81377,08/03/2022
12401,Nigeria Naira,NGN,451.271365,08/03/2022
12402,North Korea Won,KPW,976.848936,08/03/2022
12403,Norway Kroner,NOK,9.831571,08/03/2022
12404,Oman Rial,OMR,0.417861,08/03/2022
12405,Pakistan Rupee,PKR,193.362042,08/03/2022
12406,Panama Balboa,PAB,1.083412,08/03/2022
12407,Papua New Guinea Kina,PGK,3.809424,08/03/2022
12408,Paraguay Guarani,PYG,7569.420195,08/03/2022
12409,Peru Nuevo Sol,PEN,4.04306,08/03/2022
12410,Philippines Peso,PHP,56.722565,08/03/2022
12411,Poland Zloty,PLN,4.980914,08/03/2022
12412,Qatar Rial,QAR,3.951862,08/03/2022
12413,Romania New Lei,RON,4.948935,08/03/2022
12414,Russia Rouble,RUB,138.386806,08/03/2022
12415,Rwanda Franc,RWF,1107.095267,08/03/2022
12416,Samoa Tala,WST,2.835404,08/03/2022
12417,Sao Tome/Principe Dobra,STD,22465.33021,08/03/2022
12418,Saudi Arabia Riyal,SAR,4.072415,08/03/2022
12419,Serbia Dinar,RSD,117.639704,08/03/2022
12420,Seychelles Rupee,SCR,15.629748,08/03/2022
12421,Sierra Leone Leone,SLL,12639.337341,08/03/2022
12422,Singapore Dollar,SGD,1.479763,08/03/2022
12423,Solomon Islands Dollar,SBD,8.739081,08/03/2022
12424,Somali Shilling,SOS,636.037166,08/03/2022
12425,South Africa Rand,ZAR,16.670668,08/03/2022
12426,South Korea Won,KRW,1340.122555,08/03/2022
12427,Sri Lanka Rupee,LKR,218.836178,08/03/2022
12428,St Helena Pound,SHP,1.49501,08/03/2022
12429,Sudan Pound,SDG,485.168068,08/03/2022
12430,Suriname Dollar,SRD,22.329705,08/03/2022
12431,Swaziland Lilangeni,SZL,16.682452,08/03/2022
12432,Sweden Krona,SEK,10.851488,08/03/2022
12433,Syria Pound,SYP,2726.493199,08/03/2022
12434,Taiwan Dollar,TWD,30.716792,08/03/2022
12435,Tanzania Shilling,TZS,2510.90276,08/03/2022
12436,Thailand Baht,THB,35.920358,08/03/2022
12437,Tonga Pa'anga,TOP,2.459868,08/03/2022
12438,Trinidad/Tobago Dollar,TTD,7.314928,08/03/2022
12439,Tunisia Dinar,TND,3.208418,08/03/2022
12440,Turkish New Lira,TRY,15.62852,08/03/2022
12441,Uganda Shilling,UGX,3916.381679,08/03/2022
12442,Ukraine Hryvnia,UAH,32.555939,08/03/2022
12443,Uruguay Peso,UYU,46.141427,08/03/2022
12444,United Arab Emirates Dirham,AED,3.986739,08/03/2022
12445,Vanuatu Vatu,VUV,123.377534,08/03/2022
12446,Vietnam Dong,VND,24801.10476,08/03/2022
12447,Yemen Rial,YER,271.617971,08/03/2022
12448,Zambia Kwacha,ZMK,9769.789449,08/03/2022
12449,Australia Dollar,AUD,1.499018,09/03/2022
12450,Great Britain Pound,GBP,0.832279,09/03/2022
12451,Euro,EUR,1.0,09/03/2022
12452,Japan Yen,JPY,126.377089,09/03/2022
12453,Switzerland Franc,CHF,1.014169,09/03/2022
12454,USA Dollar,USD,1.090798,09/03/2022
12455,Afghanistan Afghani,AFN,97.62844,09/03/2022
12456,Albania Lek,ALL,125.09248,09/03/2022
12457,Algeria Dinar,DZD,155.667762,09/03/2022
12458,Angola Kwanza,AOA,518.156698,09/03/2022
12459,Argentina Peso,ARS,118.408244,09/03/2022
12460,Armenia Dram,AMD,555.623337,09/03/2022
12461,Aruba Florin,AWG,1.963708,09/03/2022
12462,Azerbaijan New Manat,AZN,1.849928,09/03/2022
12463,Bahamas Dollar,BSD,1.088978,09/03/2022
12464,Bahrain Dinar,BHD,0.41125,09/03/2022
12465,Bangladesh Taka,BDT,93.628744,09/03/2022
12466,Barbados Dollar,BBD,2.198753,09/03/2022
12467,Belarus Ruble,BYR,21379.63406,09/03/2022
12468,Belize Dollar,BZD,2.195054,09/03/2022
12469,Bermuda Dollar,BMD,1.090798,09/03/2022
12470,Bhutan Ngultrum,BTN,83.656467,09/03/2022
12471,Bolivia Boliviano,BOB,7.48686,09/03/2022
12472,Bosnia Mark,BAM,1.955611,09/03/2022
12473,Botswana Pula,BWP,12.737263,09/03/2022
12474,Brazil Real,BRL,5.520091,09/03/2022
12475,Brunei Dollar,BND,1.484568,09/03/2022
12476,Bulgaria Lev,BGN,1.95768,09/03/2022
12477,Burundi Franc,BIF,2197.411878,09/03/2022
12478,CFA Franc BCEAO,XOF,658.297254,09/03/2022
12479,CFA Franc BEAC,XAF,655.898467,09/03/2022
12480,CFP Franc,XPF,119.5898,09/03/2022
12481,Cambodia Riel,KHR,4428.638111,09/03/2022
12482,Canada Dollar,CAD,1.404841,09/03/2022
12483,Cape Verde Escudo,CVE,110.792199,09/03/2022
12484,Cayman Islands Dollar,KYD,0.907519,09/03/2022
12485,Chili Peso,CLP,883.437821,09/03/2022
12486,China Yuan/Renminbi,CNY,6.89242,09/03/2022
12487,Colombia Peso,COP,4115.437753,09/03/2022
12488,Comoros Franc,KMF,491.189137,09/03/2022
12489,Congo Franc,CDF,2199.048274,09/03/2022
12490,Costa Rica Colon,CRC,701.371334,09/03/2022
12491,Croatia Kuna,HRK,7.570576,09/03/2022
12492,Cuba Convertible Peso,CUC,1.090798,09/03/2022
12493,Cuba Peso,CUP,28.906138,09/03/2022
12494,Czech Koruna,CZK,25.473343,09/03/2022
12495,Denmark Krone,DKK,7.443927,09/03/2022
12496,Djibouti Franc,DJF,193.856201,09/03/2022
12497,Dominican Republich Peso,DOP,59.883522,09/03/2022
12498,East Caribbean Dollar,XCD,2.947935,09/03/2022
12499,Egypt Pound,EGP,17.167192,09/03/2022
12500,El Salvador Colon,SVC,9.528931,09/03/2022
12501,Ethiopia Birr,ETB,55.46741,09/03/2022
12502,Falkland Islands Pound,FKP,0.794013,09/03/2022
12503,Fiji Dollar,FJD,2.323345,09/03/2022
12504,Gambia Dalasi,GMD,58.193805,09/03/2022
12505,Georgia Lari,GEL,3.757791,09/03/2022
12506,Ghana New Cedi,GHS,7.717363,09/03/2022
12507,Gibraltar Pound,GIP,0.794013,09/03/2022
12508,Guatemala Quetzal,GTQ,8.395058,09/03/2022
12509,Guinea Franc,GNF,9775.72889,09/03/2022
12510,Guyana Dollar,GYD,227.834446,09/03/2022
12511,Haiti Gourde,HTG,115.45605,09/03/2022
12512,Honduras Lempira,HNL,26.849949,09/03/2022
12513,Hong Kong Dollar,HKD,8.528674,09/03/2022
12514,Hungary Forint,HUF,387.830894,09/03/2022
12515,Iceland Krona,ISK,145.697592,09/03/2022
12516,India Rupee,INR,83.958888,09/03/2022
12517,Indonesia Rupiah,IDR,15670.399128,09/03/2022
12518,Iran Rial,IRR,46195.281031,09/03/2022
12519,Iraq Dinar,IQD,1592.019179,09/03/2022
12520,Israel New Shekel,ILS,3.60188,09/03/2022
12521,Jamaica Dollar,JMD,167.682036,09/03/2022
12522,Jordan Dinar,JOD,0.773382,09/03/2022
12523,Kazakhstan Tenge,KZT,555.737668,09/03/2022
12524,Kenya Shilling,KES,124.463233,09/03/2022
12525,Kuwait Dinar,KWD,0.331387,09/03/2022
12526,Kyrgyzstan Som,KGS,106.564932,09/03/2022
12527,Laos Kip,LAK,12467.817026,09/03/2022
12528,Lebanon Pound,LBP,1650.376631,09/03/2022
12529,Lesotho Loti,LSL,16.634634,09/03/2022
12530,Liberia Dollar,LRD,167.927951,09/03/2022
12531,Libya Dinar,LYD,5.088604,09/03/2022
12532,Macau Pataca,MOP,8.770737,09/03/2022
12533,Macedonia Denar,MKD,61.65415,09/03/2022
12534,Malagasy Ariary,MGA,4368.644495,09/03/2022
12535,Malawi Kwacha,MWK,881.364128,09/03/2022
12536,Malaysia Ringgit,MYR,4.562264,09/03/2022
12537,Maldives Rufiyaa,MVR,16.852768,09/03/2022
12538,Mauritania Ouguiya,MRO,389.414576,09/03/2022
12539,Mauritius Rupee,MUR,47.733536,09/03/2022
12540,Mexico Peso,MXN,23.275713,09/03/2022
12541,Moldova Leu,MDL,19.917766,09/03/2022
12542,Mongolia Tugrik,MNT,3118.406333,09/03/2022
12543,Morocco Dirham,MAD,10.869803,09/03/2022
12544,Mozambique New Metical,MZN,69.62531,09/03/2022
12545,Myanmar Kyat,MMK,1936.44619,09/03/2022
12546,NL Antilles Guilder,ANG,1.962725,09/03/2022
12547,Namibia Dollar,NAD,16.634578,09/03/2022
12548,Nepal Rupee,NPR,133.852055,09/03/2022
12549,New Zealand Dollar,NZD,1.600975,09/03/2022
12550,Nicaragua Cordoba Oro,NIO,39.19248,09/03/2022
12551,Nigeria Naira,NGN,453.597166,09/03/2022
12552,North Korea Won,KPW,981.718062,09/03/2022
12553,Norway Kroner,NOK,9.790013,09/03/2022
12554,Oman Rial,OMR,0.419994,09/03/2022
12555,Pakistan Rupee,PKR,194.871293,09/03/2022
12556,Panama Balboa,PAB,1.088978,09/03/2022
12557,Papua New Guinea Kina,PGK,3.834126,09/03/2022
12558,Paraguay Guarani,PYG,7582.623319,09/03/2022
12559,Peru Nuevo Sol,PEN,4.079465,09/03/2022
12560,Philippines Peso,PHP,57.05226,09/03/2022
12561,Poland Zloty,PLN,4.880612,09/03/2022
12562,Qatar Rial,QAR,3.971593,09/03/2022
12563,Romania New Lei,RON,4.949383,09/03/2022
12564,Russia Rouble,RUB,141.803791,09/03/2022
12565,Rwanda Franc,RWF,1113.704407,09/03/2022
12566,Samoa Tala,WST,2.849538,09/03/2022
12567,Sao Tome/Principe Dobra,STD,22577.30917,09/03/2022
12568,Saudi Arabia Riyal,SAR,4.092617,09/03/2022
12569,Serbia Dinar,RSD,117.653456,09/03/2022
12570,Seychelles Rupee,SCR,15.72566,09/03/2022
12571,Sierra Leone Leone,SLL,12691.430369,09/03/2022
12572,Singapore Dollar,SGD,1.48841,09/03/2022
12573,Solomon Islands Dollar,SBD,8.782681,09/03/2022
12574,Somali Shilling,SOS,637.02577,09/03/2022
12575,South Africa Rand,ZAR,16.684977,09/03/2022
12576,South Korea Won,KRW,1344.887873,09/03/2022
12577,Sri Lanka Rupee,LKR,220.760028,09/03/2022
12578,St Helena Pound,SHP,1.502462,09/03/2022
12579,Sudan Pound,SDG,487.061449,09/03/2022
12580,Suriname Dollar,SRD,22.379915,09/03/2022
12581,Swaziland Lilangeni,SZL,16.634695,09/03/2022
12582,Sweden Krona,SEK,10.833469,09/03/2022
12583,Syria Pound,SYP,2740.083467,09/03/2022
12584,Taiwan Dollar,TWD,30.915368,09/03/2022
12585,Tanzania Shilling,TZS,2526.287126,09/03/2022
12586,Thailand Baht,THB,36.223751,09/03/2022
12587,Tonga Pa'anga,TOP,2.477219,09/03/2022
12588,Trinidad/Tobago Dollar,TTD,7.393771,09/03/2022
12589,Tunisia Dinar,TND,3.227123,09/03/2022
12590,Turkish New Lira,TRY,15.835768,09/03/2022
12591,Uganda Shilling,UGX,3929.659249,09/03/2022
12592,Ukraine Hryvnia,UAH,32.72443,09/03/2022
12593,Uruguay Peso,UYU,46.473427,09/03/2022
12594,United Arab Emirates Dirham,AED,4.006606,09/03/2022
12595,Vanuatu Vatu,VUV,123.992512,09/03/2022
12596,Vietnam Dong,VND,24921.999448,09/03/2022
12597,Yemen Rial,YER,273.049778,09/03/2022
12598,Zambia Kwacha,ZMK,9818.487124,09/03/2022
12599,Australia Dollar,AUD,1.51433,10/03/2022
12600,Great Britain Pound,GBP,0.839888,10/03/2022
12601,Euro,EUR,1.0,10/03/2022
12602,Japan Yen,JPY,128.145961,10/03/2022
12603,Switzerland Franc,CHF,1.02506,10/03/2022
12604,USA Dollar,USD,1.104412,10/03/2022
12605,Afghanistan Afghani,AFN,97.746402,10/03/2022
12606,Albania Lek,ALL,125.367285,10/03/2022
12607,Algeria Dinar,DZD,157.387514,10/03/2022
12608,Angola Kwanza,AOA,523.841732,10/03/2022
12609,Argentina Peso,ARS,120.059271,10/03/2022
12610,Armenia Dram,AMD,564.600761,10/03/2022
12611,Aruba Florin,AWG,1.988217,10/03/2022
12612,Azerbaijan New Manat,AZN,1.880275,10/03/2022
12613,Bahamas Dollar,BSD,1.104663,10/03/2022
12614,Bahrain Dinar,BHD,0.41638,10/03/2022
12615,Bangladesh Taka,BDT,95.027363,10/03/2022
12616,Barbados Dollar,BBD,2.230371,10/03/2022
12617,Belarus Ruble,BYR,21646.466753,10/03/2022
12618,Belize Dollar,BZD,2.226645,10/03/2022
12619,Bermuda Dollar,BMD,1.104412,10/03/2022
12620,Bhutan Ngultrum,BTN,84.8539,10/03/2022
12621,Bolivia Boliviano,BOB,7.605504,10/03/2022
12622,Bosnia Mark,BAM,1.969331,10/03/2022
12623,Botswana Pula,BWP,12.844845,10/03/2022
12624,Brazil Real,BRL,5.536305,10/03/2022
12625,Brunei Dollar,BND,1.504057,10/03/2022
12626,Bulgaria Lev,BGN,1.952851,10/03/2022
12627,Burundi Franc,BIF,2225.389312,10/03/2022
12628,CFA Franc BCEAO,XOF,663.206526,10/03/2022
12629,CFA Franc BEAC,XAF,660.445982,10/03/2022
12630,CFP Franc,XPF,120.214958,10/03/2022
12631,Cambodia Riel,KHR,4481.702362,10/03/2022
12632,Canada Dollar,CAD,1.417463,10/03/2022
12633,Cape Verde Escudo,CVE,112.174674,10/03/2022
12634,Cayman Islands Dollar,KYD,0.920603,10/03/2022
12635,Chili Peso,CLP,888.497696,10/03/2022
12636,China Yuan/Renminbi,CNY,6.976344,10/03/2022
12637,Colombia Peso,COP,4132.155885,10/03/2022
12638,Comoros Franc,KMF,494.307011,10/03/2022
12639,Congo Franc,CDF,2225.389112,10/03/2022
12640,Costa Rica Colon,CRC,717.270935,10/03/2022
12641,Croatia Kuna,HRK,7.563566,10/03/2022
12642,Cuba Convertible Peso,CUC,1.104412,10/03/2022
12643,Cuba Peso,CUP,29.266907,10/03/2022
12644,Czech Koruna,CZK,25.246078,10/03/2022
12645,Denmark Krone,DKK,7.44178,10/03/2022
12646,Djibouti Franc,DJF,196.275984,10/03/2022
12647,Dominican Republich Peso,DOP,60.687357,10/03/2022
12648,East Caribbean Dollar,XCD,2.984727,10/03/2022
12649,Egypt Pound,EGP,17.388025,10/03/2022
12650,El Salvador Colon,SVC,9.666181,10/03/2022
12651,Ethiopia Birr,ETB,56.170504,10/03/2022
12652,Falkland Islands Pound,FKP,0.803923,10/03/2022
12653,Fiji Dollar,FJD,2.317331,10/03/2022
12654,Gambia Dalasi,GMD,58.920155,10/03/2022
12655,Georgia Lari,GEL,3.732829,10/03/2022
12656,Ghana New Cedi,GHS,7.785607,10/03/2022
12657,Gibraltar Pound,GIP,0.803923,10/03/2022
12658,Guatemala Quetzal,GTQ,8.513922,10/03/2022
12659,Guinea Franc,GNF,9891.110147,10/03/2022
12660,Guyana Dollar,GYD,231.110249,10/03/2022
12661,Haiti Gourde,HTG,117.00942,10/03/2022
12662,Honduras Lempira,HNL,27.202148,10/03/2022
12663,Hong Kong Dollar,HKD,8.635333,10/03/2022
12664,Hungary Forint,HUF,376.548928,10/03/2022
12665,Iceland Krona,ISK,145.285568,10/03/2022
12666,India Rupee,INR,84.254068,10/03/2022
12667,Indonesia Rupiah,IDR,15796.28823,10/03/2022
12668,Iran Rial,IRR,46716.609417,10/03/2022
12669,Iraq Dinar,IQD,1612.993097,10/03/2022
12670,Israel New Shekel,ILS,3.596163,10/03/2022
12671,Jamaica Dollar,JMD,169.64249,10/03/2022
12672,Jordan Dinar,JOD,0.78301,10/03/2022
12673,Kazakhstan Tenge,KZT,564.409672,10/03/2022
12674,Kenya Shilling,KES,126.068079,10/03/2022
12675,Kuwait Dinar,KWD,0.335409,10/03/2022
12676,Kyrgyzstan Som,KGS,107.894941,10/03/2022
12677,Laos Kip,LAK,12645.512555,10/03/2022
12678,Lebanon Pound,LBP,1649.298777,10/03/2022
12679,Lesotho Loti,LSL,16.709852,10/03/2022
12680,Liberia Dollar,LRD,170.079647,10/03/2022
12681,Libya Dinar,LYD,5.146359,10/03/2022
12682,Macau Pataca,MOP,8.898243,10/03/2022
12683,Macedonia Denar,MKD,61.491727,10/03/2022
12684,Malagasy Ariary,MGA,4428.690183,10/03/2022
12685,Malawi Kwacha,MWK,888.506486,10/03/2022
12686,Malaysia Ringgit,MYR,4.621956,10/03/2022
12687,Maldives Rufiyaa,MVR,17.062713,10/03/2022
12688,Mauritania Ouguiya,MRO,394.27474,10/03/2022
12689,Mauritius Rupee,MUR,48.755942,10/03/2022
12690,Mexico Peso,MXN,23.134186,10/03/2022
12691,Moldova Leu,MDL,20.353539,10/03/2022
12692,Mongolia Tugrik,MNT,3157.326211,10/03/2022
12693,Morocco Dirham,MAD,10.885636,10/03/2022
12694,Mozambique New Metical,MZN,70.495131,10/03/2022
12695,Myanmar Kyat,MMK,1964.230401,10/03/2022
12696,NL Antilles Guilder,ANG,1.990831,10/03/2022
12697,Namibia Dollar,NAD,16.709656,10/03/2022
12698,Nepal Rupee,NPR,135.766321,10/03/2022
12699,New Zealand Dollar,NZD,1.620382,10/03/2022
12700,Nicaragua Cordoba Oro,NIO,39.4255,10/03/2022
12701,Nigeria Naira,NGN,459.258672,10/03/2022
12702,North Korea Won,KPW,993.970585,10/03/2022
12703,Norway Kroner,NOK,9.873025,10/03/2022
12704,Oman Rial,OMR,0.425197,10/03/2022
12705,Pakistan Rupee,PKR,197.346018,10/03/2022
12706,Panama Balboa,PAB,1.104663,10/03/2022
12707,Papua New Guinea Kina,PGK,3.876545,10/03/2022
12708,Paraguay Guarani,PYG,7680.888701,10/03/2022
12709,Peru Nuevo Sol,PEN,4.119257,10/03/2022
12710,Philippines Peso,PHP,57.614955,10/03/2022
12711,Poland Zloty,PLN,4.776035,10/03/2022
12712,Qatar Rial,QAR,4.021163,10/03/2022
12713,Romania New Lei,RON,4.94765,10/03/2022
12714,Russia Rouble,RUB,150.200086,10/03/2022
12715,Rwanda Franc,RWF,1126.4998,10/03/2022
12716,Samoa Tala,WST,2.885102,10/03/2022
12717,Sao Tome/Principe Dobra,STD,22859.08968,10/03/2022
12718,Saudi Arabia Riyal,SAR,4.143342,10/03/2022
12719,Serbia Dinar,RSD,117.386104,10/03/2022
12720,Seychelles Rupee,SCR,15.91941,10/03/2022
12721,Sierra Leone Leone,SLL,12844.306436,10/03/2022
12722,Singapore Dollar,SGD,1.502127,10/03/2022
12723,Solomon Islands Dollar,SBD,8.892255,10/03/2022
12724,Somali Shilling,SOS,647.185094,10/03/2022
12725,South Africa Rand,ZAR,16.656741,10/03/2022
12726,South Korea Won,KRW,1357.128566,10/03/2022
12727,Sri Lanka Rupee,LKR,251.307551,10/03/2022
12728,St Helena Pound,SHP,1.521213,10/03/2022
12729,Sudan Pound,SDG,493.672059,10/03/2022
12730,Suriname Dollar,SRD,22.728504,10/03/2022
12731,Swaziland Lilangeni,SZL,16.709869,10/03/2022
12732,Sweden Krona,SEK,10.726775,10/03/2022
12733,Syria Pound,SYP,2774.281613,10/03/2022
12734,Taiwan Dollar,TWD,31.337454,10/03/2022
12735,Tanzania Shilling,TZS,2557.817485,10/03/2022
12736,Thailand Baht,THB,36.505196,10/03/2022
12737,Tonga Pa'anga,TOP,2.508156,10/03/2022
12738,Trinidad/Tobago Dollar,TTD,7.500083,10/03/2022
12739,Tunisia Dinar,TND,3.240319,10/03/2022
12740,Turkish New Lira,TRY,16.189542,10/03/2022
12741,Uganda Shilling,UGX,4001.634201,10/03/2022
12742,Ukraine Hryvnia,UAH,33.195279,10/03/2022
12743,Uruguay Peso,UYU,47.284744,10/03/2022
12744,United Arab Emirates Dirham,AED,4.056612,10/03/2022
12745,Vanuatu Vatu,VUV,125.540025,10/03/2022
12746,Vietnam Dong,VND,25235.804352,10/03/2022
12747,Yemen Rial,YER,276.37907,10/03/2022
12748,Zambia Kwacha,ZMK,9941.030277,10/03/2022
12749,Australia Dollar,AUD,1.496598,11/03/2022
12750,Great Britain Pound,GBP,0.839452,11/03/2022
12751,Euro,EUR,1.0,11/03/2022
12752,Japan Yen,JPY,127.735595,11/03/2022
12753,Switzerland Franc,CHF,1.022159,11/03/2022
12754,USA Dollar,USD,1.098659,11/03/2022
12755,Afghanistan Afghani,AFN,97.226942,11/03/2022
12756,Albania Lek,ALL,122.994839,11/03/2022
12757,Algeria Dinar,DZD,156.750541,11/03/2022
12758,Angola Kwanza,AOA,519.646378,11/03/2022
12759,Argentina Peso,ARS,119.510402,11/03/2022
12760,Armenia Dram,AMD,569.898936,11/03/2022
12761,Aruba Florin,AWG,1.97786,11/03/2022
12762,Azerbaijan New Manat,AZN,1.863921,11/03/2022
12763,Bahamas Dollar,BSD,1.098231,11/03/2022
