Name,Address,Location,MinPrice,MaxPrice,Currency,Cuisine,Longitude,Latitude,PhoneNumber,Url,WebsiteUrl,Award,imgURL
"Da Flavio e Fabrizio ""Al Teatro""","via della Vittoria 75, Mirano, 30035, Italy",Mirano,53,53,EUR,Seafood,12.1151308,45.4908586,39041440645,https://guide.michelin.com/en/veneto/mirano/restaurant/da-flavio-e-fabrizio-al-teatro,https://www.ristorantedaflavioefabrizio.it/,Bib Gourmand,"['https://axwwgrkdco.cloudimg.io/v7/__gmpics__/9b1e3d3fac754106a09096c1bada4430?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/a883a9c52870432fbd36a8905afe1520?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/bd7fef2838c34d37afe2b55e77593ab2?width=1000']"
Osteria Le Panzanelle,"localit횪 Lucarelli 29, Lucarelli, 53017, Italy",Lucarelli,20,50,EUR,Tuscan,11.311626,43.518906,3.90578E+11,https://guide.michelin.com/en/toscana/lucarelli/restaurant/osteria-le-panzanelle,https://www.lepanzanelle.it/,Bib Gourmand,"['https://axwwgrkdco.cloudimg.io/v7/__gmpics__/59956e2e9e5d431bb1eec59658fb5b6b?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/a827b1dd913a458487a917741a60394b?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/471902943a1840ca893591af2462cf32?width=1000']"
L'Oste della Bon'Ora,"viale Vittorio Veneto 133, Grottaferrata, 00046, Italy",Grottaferrata,35,90,EUR,"Roman, Regional Cuisine",12.682,41.77739,39069413778,https://guide.michelin.com/en/lazio/grottaferrata/restaurant/l-oste-della-bon-ora,https://www.lostedellabonora.com/,Bib Gourmand,"['https://axwwgrkdco.cloudimg.io/v7/__gmpics__/64ed4260d7e34e88bc7c459aac2f987e?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/198a33b1830944e190948b9e39e06a4a?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/fae8408176b04e4d9eb833e4c9d406fc?width=1000']"
Osteria la Fefa,"via Trento-Trieste 9/c, Finale Emilia, 41034, Italy",Finale Emilia,50,50,EUR,Regional Cuisine,11.2958166,44.8331758,3.90536E+11,https://guide.michelin.com/en/emilia-romagna/finale-emilia/restaurant/osteria-la-fefa,https://www.osterialafefa.it/,Bib Gourmand,"['https://axwwgrkdco.cloudimg.io/v7/__gmpics__/b8adea4c527c4da7a3f084bf7123d579?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/ce7b00a1599d4fa1b7efef6e7b529429?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/37de9a31b9994c5a943adc0907656470?width=1000']"
Al Vecchio Faggio,"via Garibaldi 8, localit횪 Borgnana, Cuasso al Monte, 21050, Italy",Cuasso al Monte,38,57,EUR,Regional Cuisine,8.888191,45.91312,3.90333E+11,https://guide.michelin.com/en/lombardia/cuasso-al-monte/restaurant/al-vecchio-faggio,http://www.vecchiofaggio.com/,Bib Gourmand,"['https://axwwgrkdco.cloudimg.io/v7/__gmpics__/593eb59456ff4d24b5498370baa7e9e4?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/7e48acde826443a0ad354761fea9bb07?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/9df6b1793408431cbcd74e3691d68a23?width=1000']"
Aurora,"via Garibaldi 68, Feltre, 32032, Italy",Feltre,55,55,EUR,"Modern Cuisine, Regional Cuisine",11.907839,46.015656,3904392046,https://guide.michelin.com/en/veneto/feltre/restaurant/aurora546380,,Bib Gourmand,"['https://axwwgrkdco.cloudimg.io/v7/__gmpics__/da3dea881afc4730ad0f3138460c691c?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/d2a41a7c90c949b9a00b5eae4a16a227?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/d718e467412c49c1b060d61cce72ba8d?width=1000']"
Il Sottomarino,"via Fratti 1, Follonica, 58022, Italy",Follonica,50,50,EUR,Seafood,10.7550868,42.9219683,39056640772,https://guide.michelin.com/en/toscana/follonica/restaurant/il-sottomarino,https://www.ilsottomarino.it/,Bib Gourmand,"['https://axwwgrkdco.cloudimg.io/v7/__gmpics__/7f738332a0824d8ea1dd293f34e118fc?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/0d687b62517c4bb7ad1dd1fec08bdd9a?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/8b9e77adefac45cda444361bb355815d?width=1000']"
Spoon,"via Mario Capuani 61, Teramo, 64100, Italy",Teramo,32,44,EUR,"Contemporary, Regional Cuisine",13.701862,42.6601179,3.9345E+11,https://guide.michelin.com/en/abruzzo/teramo/restaurant/spoon,,Bib Gourmand,"['https://axwwgrkdco.cloudimg.io/v7/__gmpics__/f518026b7c2c4d088346b4076d41fb00?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/624d7f097f184719b220921fb599c3b6?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/dfd21be5fa8d4a3fb89bd59ef70fe632?width=1000']"
Antica Filanda,"strada statale 157, contrada Raviola, Capri Leone, 98070, Italy",Capri Leone,50,70,EUR,"Regional Cuisine, Sicilian",14.734261,38.08595,3.90942E+11,https://guide.michelin.com/en/sicilia/capri-leone/restaurant/antica-filanda,https://www.anticafilanda.me/,Bib Gourmand,"['https://axwwgrkdco.cloudimg.io/v7/__gmpics__/61a826719a994771a632c2ef8be64e72?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/f9079b759e354da88b012bea344f0eea?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/273f7299c12348c484533745ea9bdf8f?width=1000']"
Roma,"via Roma 15, Montoggio, 16026, Italy",Montoggio,20,60,EUR,"Ligurian, Seasonal Cuisine",9.0436081,44.5139886,39010938925,https://guide.michelin.com/en/liguria/montoggio/restaurant/roma,https://www.romamontoggio.it/,Bib Gourmand,"['https://axwwgrkdco.cloudimg.io/v7/__gmpics__/341c21c404594a828bd549492a77574a?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/cfca621b4be14f12966ac2d9ad5f438c?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/a16f23d5c6c54737a5ae3cf4858290af?width=1000']"
Osteria Bartolini,"corso Garibaldi 41, Cesenatico, 47042, Italy",Cesenatico,38,38,EUR,Seafood,12.396823,44.200314,39054782474,https://guide.michelin.com/en/emilia-romagna/cesenatico/restaurant/osteria-del-gran-fritto,https://www.osteriabartolini.com/,Bib Gourmand,"['https://axwwgrkdco.cloudimg.io/v7/__gmpics__/d69c215f50a94aeebf8eb43cddb221a3?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/1e7b7004e3774b6a9b4539529310e0ee?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/74603a13332e4ac09317ec9081f9dbd5?width=1000']"
Osteria Bartolini,"via A. Boito 26, Milano Marittima, 48015, Italy",Milano Marittima,38,38,EUR,"Seafood, Seasonal Cuisine",12.3569147,44.2683552,3.90545E+11,https://guide.michelin.com/en/emilia-romagna/milano-marittima/restaurant/osteria-del-gran-fritto334900,https://www.osteriabartolini.com/,Bib Gourmand,"['https://axwwgrkdco.cloudimg.io/v7/__gmpics__/a262c1ba3b8a491a9d826f9b7b81bbe6?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/74e993a3409247da9cea1697e8361f6e?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/f39e6d45d2674cfbb3378c2e0d32d993?width=1000']"
La Taverna di San Giuseppe,"via Giovanni Dupr챔 132, Sienna, 53100, Italy",Sienna,67,67,EUR,Tuscan,11.3318,43.31526,39057742286,https://guide.michelin.com/en/toscana/siena/restaurant/la-taverna-di-san-giuseppe,https://www.tavernasangiuseppe.it/,Bib Gourmand,"['https://axwwgrkdco.cloudimg.io/v7/__gmpics__/0b8a07636a354f3eb015cf4264ea8f99?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/4447fb82d5d5419d8d0276323987ce9e?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/183d56d7d6d449fc97a50b2c12891bfc?width=1000']"
Al Borgo,"via Anconetta 8, Belluno, 32100, Italy",Belluno,49,49,EUR,"Regional Cuisine, Classic Cuisine",12.2116816,46.1250037,3.90438E+11,https://guide.michelin.com/en/veneto/belluno/restaurant/al-borgo126456,https://www.alborgo.to/,Bib Gourmand,"['https://axwwgrkdco.cloudimg.io/v7/__gmpics__/cf4058974e3b43199f8f45d5fc52a357?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/2b54e4ce2b0340b3848c47fa171a3280?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/5c63cb9fa35847059f946a5fdb9dc45f?width=1000']"
La Cuccagna,"corso Umberto I 168, Crispiano, 74012, Italy",Crispiano,20,50,EUR,Apulian,17.2287707,40.6040474,39099616087,https://guide.michelin.com/en/puglia/crispiano/restaurant/la-cuccagna,https://www.lacuccagnagirodivite.com/,Bib Gourmand,"['https://axwwgrkdco.cloudimg.io/v7/__gmpics__/a0b846fec3f04b19a950049b98dc3ce4?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/2134c3633f204847b4146ce54fa1eecf?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/8274b3ce7c9f404fb4a56c9795d05bd1?width=1000']"
Mingone,"via Pietro Nenni 96, Carnello, 03030, Italy",Carnello,25,48,EUR,"Italian, Regional Cuisine",13.6051717,41.6893365,3.90777E+11,https://guide.michelin.com/en/lazio/carnello/restaurant/mingone,https://www.mingone.it/,Bib Gourmand,"['https://axwwgrkdco.cloudimg.io/v7/__gmpics__/b06f6e8044474b4db185385cb61cad07?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/dd99328ff0544409b2824be39a27b982?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/e94053a4d0414ff182a23a0385e09930?width=1000']"
Perbacco - Vini e Cucina,"via Umberto I 14, Cannara, 06033, Italy",Cannara,35,35,EUR,Regional Cuisine,12.5831366,42.9952602,3.90743E+11,https://guide.michelin.com/en/umbria/cannara/restaurant/perbacco-vini-e-cucina,,Bib Gourmand,"['https://axwwgrkdco.cloudimg.io/v7/__gmpics__/33a89843c8bc4de5bc4824b5a6cad9b3?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/03c90bc40f1449eeadd0852054ce2dc2?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/e29e108202a34f299463df6b5fc1cd6e?width=1000']"
Impero,"via Roma 13, Sizzano, 28070, Italy",Sizzano,25,65,EUR,Regional Cuisine,8.43808,45.57613,3.90322E+11,https://guide.michelin.com/en/piemonte/sizzano/restaurant/impero,https://ristoranteimperosizzano.business.site,Bib Gourmand,"['https://axwwgrkdco.cloudimg.io/v7/__gmpics__/a48157b363934f5796e48a7ac06ee8ed?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/30d1b292790045ba981876b5f57a4418?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/c1e9c7c3d25c44088d299103808e08ed?width=1000']"
Vite,"via Montepirolo 7, localit횪 San Patrignano, Coriano, 47853, Italy",Coriano,41,78,EUR,"Cuisine from Romagna, Market Cuisine",12.54202,43.986595,3.90542E+11,https://guide.michelin.com/en/emilia-romagna/coriano/restaurant/vite,https://www.ristorantevite.it/,Bib Gourmand,"['https://axwwgrkdco.cloudimg.io/v7/__gmpics__/fc0d96bdda004d8fb62b58d0d24d2d47?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/75c12f6a68e74c09bfe7b68a14a40be9?width=1000']"
La Piazzetta,"largo Agnesi 3, Montevecchia, 23874, Italy",Montevecchia,34,40,EUR,Lombardian,9.3752374,45.7057228,3.904E+11,https://guide.michelin.com/en/lombardia/montevecchia/restaurant/la-piazzetta142648,https://www.ristolapiazzetta.it/,Bib Gourmand,"['https://axwwgrkdco.cloudimg.io/v7/__gmpics__/aa0c085186a64fc38f6e0e7ef7e403ed?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/823e1a372b53493eaf964d2a2107b1cc?width=1000']"
V철gele,"via Goethe 3, Bolzano, 39100, Italy",Bolzano,30,70,EUR,"Regional Cuisine, Traditional Cuisine",11.3524552,46.4991536,3.90472E+11,https://guide.michelin.com/en/trentino-alto-adige/bolzano/restaurant/vogele,https://www.voegele.it/,Bib Gourmand,"['https://axwwgrkdco.cloudimg.io/v7/__gmpics__/bbf29d78f7b54436874324bd8dc9f196?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/e1cafa3db8f04a78a974ab57e7207383?width=1000']"
Il Tempio del Gusto,"via Arco di Druso 11, Spoleto, 06049, Italy",Spoleto,38,50,EUR,"Modern Cuisine, Umbrian",12.7369924,42.7333583,39074347121,https://guide.michelin.com/en/umbria/spoleto/restaurant/il-tempio-del-gusto,http://www.iltempiodelgusto.com/,Bib Gourmand,['https://axwwgrkdco.cloudimg.io/v7/__gmpics__/5685745eb48740b888c69dc4901e4eab?width=1000']
Osteria de B철rg,"via Forzieri 12, Rimini, 47921, Italy",Rimini,53,53,EUR,"Regional Cuisine, Cuisine from Romagna",12.5634582,44.0648372,39054156074,https://guide.michelin.com/en/emilia-romagna/rimini/restaurant/osteria-de-borg,https://www.osteriadeborg.it/,Bib Gourmand,['https://axwwgrkdco.cloudimg.io/v7/__gmpics__/13fd3c5a51244e86a2f81affcfd2f6e3?width=1000']
La Cucoma,"via Molinaccio 175, San Pancrazio, 48020, Italy",San Pancrazio,40,60,EUR,"Seafood, Seasonal Cuisine",12.0786464,44.3563305,3.90545E+11,https://guide.michelin.com/en/emilia-romagna/san-pancrazio/restaurant/la-cucoma,https://www.ristorantecucoma.com/,Bib Gourmand,"['https://axwwgrkdco.cloudimg.io/v7/__gmpics__/909bad9ba4c44b248b168436c4066756?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/ebfed520f57442148bd7d2255b0437d1?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/24bd20e1f64e4897a12c6952e3c41d06?width=1000']"
Hostaria Viola,"via Verdi 32, Castiglione delle Stiviere, 46043, Italy",Castiglione delle Stiviere,46,46,EUR,"Mantuan, Lombardian",10.5092241,45.3801999,3.90377E+11,https://guide.michelin.com/en/lombardia/castiglione-delle-stiviere/restaurant/hostaria-viola,https://www.hostariaviola.com/,Bib Gourmand,"['https://axwwgrkdco.cloudimg.io/v7/__gmpics__/d196c78eee6f439db3a15cb048648f6b?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/cb7f86cedfb64109a7a2a964b05e1a76?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/ac0c7bf3d3844c3da69d945156d4d5ca?width=1000']"
Trattoria Flora,"via Ragone 104, Ragone, 48125, Italy",Ragone,21,29,EUR,Regional Cuisine,12.088254,44.353622,3.90545E+11,https://guide.michelin.com/en/emilia-romagna/ragone/restaurant/trattoria-flora,,Bib Gourmand,[]
CUCINA.eat,"piazza Galileo Galilei 1, Cagliari, 09128, Italy",Cagliari,20,35,EUR,Market Cuisine,9.1223668,39.2202729,3.90701E+11,https://guide.michelin.com/en/sardegna/cagliari/restaurant/cucina-eat,https://www.shopcucina.it/,Bib Gourmand,"['https://axwwgrkdco.cloudimg.io/v7/__gmpics__/8d7280e3bdad4c30959ef6b90e8f94d9?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/0b8ad210b252430f9acb921dfbaccc7f?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/37f5fa7b97d04ce7b349d71df91e5db3?width=1000']"
Josto,"via Sassari 25, Cagliari, 09100, Italy",Cagliari,48,55,EUR,"Modern Cuisine, Sardinian",9.1103353,39.2165191,3.90704E+11,https://guide.michelin.com/en/sardegna/cagliari/restaurant/josto,https://ufficialejosto.it/,Bib Gourmand,"['https://axwwgrkdco.cloudimg.io/v7/__gmpics__/e79040e57193496e92915df0f84c3380?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/404c4779a0e1469fb50e92f9be21c3ae?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/af17b270ef2743d69cffbc92452fc175?width=1000']"
Trattoria da Probo,"via Provinciale Nord 13, Bagnolo in Piano, 42011, Italy",Bagnolo in Piano,40,40,EUR,"Emilian, Classic Cuisine",10.6762816,44.7792987,3.90523E+11,https://guide.michelin.com/en/emilia-romagna/bagnolo-in-piano/restaurant/trattoria-da-probo,https://www.trattoriadaprobo.it/,Bib Gourmand,"['https://axwwgrkdco.cloudimg.io/v7/__gmpics__/49b04dc7e7c647a1a1d5659988448ae2?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/852cd5e3d0d245b0b741d8c972093cd1?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/a25473cf8316478c92c3fd82b28ca2a9?width=1000']"
Podere San Faustino,"via San Faustino 33 (SS Emilia Nord), Fidenza, 43036, Italy",Fidenza,45,45,EUR,Emilian,10.0340833,44.8734471,3.90525E+11,https://guide.michelin.com/en/emilia-romagna/fidenza/restaurant/podere-san-faustino,https://www.poderesanfaustino.it/,Bib Gourmand,"['https://axwwgrkdco.cloudimg.io/v7/__gmpics__/20479d3758534f7e847507a746104d91?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/8a5cadecff07442aa5a0418b3abb7904?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/3610b107dad748fcb315c7c9f3dccd0d?width=1000']"
Dei Cantoni,"via Santa Maria 19, Longiano, 47020, Italy",Longiano,45,45,EUR,Regional Cuisine,12.3230214,44.0717345,3.90548E+11,https://guide.michelin.com/en/emilia-romagna/longiano/restaurant/dei-cantoni,https://www.ristorantedeicantoni.it/,Bib Gourmand,"['https://axwwgrkdco.cloudimg.io/v7/__gmpics__/bc3a4a0e08f84bd59042918816b3bf2c?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/352a2ce0dd854eb9801928d3c02592c5?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/3245af6e70cb43f0980372f07a841a26?width=1000']"
Il Casolare dei Segreti,"contrada San Lorenzo 28, San Lorenzo, 62010, Italy",San Lorenzo,45,45,EUR,Cuisine from the Marches,13.2535306,43.315418,3.90733E+11,https://guide.michelin.com/en/marche/it-san-lorenzo/restaurant/il-casolare-dei-segreti,https://www.casolaredeisegreti.it/,Bib Gourmand,"['https://axwwgrkdco.cloudimg.io/v7/__gmpics__/353622cc80274953ace6a272dfbbc340?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/c825fe39c11540ffa3dbb1dd2cd1af6a?width=1000']"
Al Dragone,"via Duomo 8, Vieste, 71019, Italy",Vieste,65,65,EUR,Regional Cuisine,16.1810822,41.8817611,3.90885E+11,https://guide.michelin.com/en/puglia/vieste/restaurant/al-dragone,https://www.aldragone.it/,Bib Gourmand,"['https://axwwgrkdco.cloudimg.io/v7/__gmpics__/5d6203388eca4e5fa715b70ad951328a?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/649586198f4e4a6b9a201f7cc255fbf8?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/e6ab841683ca47e889eb8f087482116c?width=1000']"
Dongi챵,"via Corio 3, Milan, 20135, Italy",Milan,22,40,EUR,Calabrian,9.205139,45.4517517,39025511372,https://guide.michelin.com/en/lombardia/milano/restaurant/dongio,https://www.dongio.it/,Bib Gourmand,"['https://axwwgrkdco.cloudimg.io/v7/__gmpics__/b2fe3295a47a4709a32a420473e985cd?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/0223760886674667ab93c9f0a719a148?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/ca7bad35ee7849ed9a7e661c3b81e9f1?width=1000']"
Da Giannino - L'Angolo d'Abruzzo,"via Pilo 20, Milan, 20129, Italy",Milan,15,43,EUR,"Cuisine from Abruzzo, Regional Cuisine",9.21326,45.47267,3.90229E+11,https://guide.michelin.com/en/lombardia/milano/restaurant/da-giannino-l-angolo-d-abruzzo,https://www.dagianninolangolodabruzzomilano.it/,Bib Gourmand,"['https://axwwgrkdco.cloudimg.io/v7/__gmpics__/f8287299192745fe978a6032fa7ae6a3?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/92750fb266cb41d0bb4b0a94fc4799f4?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/54c95f5ea24e4f869ffe4e7ee1d2d780?width=1000']"
Serendib,"via Pontida 2, Milan, 20121, Italy",Milan,20,40,EUR,"Indian, Asian",9.1827996,45.4798954,39026592139,https://guide.michelin.com/en/lombardia/milano/restaurant/serendib,https://www.serendib.it/,Bib Gourmand,"['https://axwwgrkdco.cloudimg.io/v7/__gmpics__/b173b176401341199b8e77fa2530dd0c?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/38ae7c2e6d934d6fbfacef4f4809d7bc?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/c0f34e366536402892492b1f43d4a83f?width=1000']"
La Cucina dei Frigoriferi Milanesi,"via Piranesi 10, Milan, 20121, Italy",Milan,14,37,EUR,Modern Cuisine,9.2247847,45.4605965,3.9024E+11,https://guide.michelin.com/en/lombardia/milano/restaurant/la-cucina-dei-frigoriferi-milanesi,https://www.lacucinadeifrigoriferimilanesi.it/,Bib Gourmand,"['https://axwwgrkdco.cloudimg.io/v7/__gmpics__/0217b1d31b154c13af2efe6332cda00c?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/234e82c3dfea4812953e1932efaa89f1?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/05f6eba6b53c4e7db589d8f473ea3913?width=1000']"
Trippa,"via Giorgio Vasari 3, Milan, 20135, Italy",Milan,50,50,EUR,"Italian, Seasonal Cuisine",9.205526,45.45215,3.93277E+11,https://guide.michelin.com/en/lombardia/milano/restaurant/trippa,https://www.trippamilano.it/,Bib Gourmand,"['https://axwwgrkdco.cloudimg.io/v7/__gmpics__/ae0377844f984b37bc8eecfdaba181ba?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/c69e51f6eff3432c9dd2149cbc40ba8c?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/7d10b3575432446391cf2390dfb62e33?width=1000']"
Le Nove Scodelle,"viale Monza 4, Milan, 20127, Italy",Milan,15,45,EUR,"Chinese, Sichuan",9.2171657,45.4873742,3.93318E+11,https://guide.michelin.com/en/lombardia/milano/restaurant/le-nove-scodelle,https://www.lenovescodelle.com,Bib Gourmand,['https://d3h1lg3ksw6i6b.cloudfront.net/guide/placeholder/iStock-509105428.jpg']
Il Sogno,"via Vetrego 8, Vetrego, 30035, Italy",Vetrego,12,45,EUR,"Venetian, Regional Cuisine",12.0995204,45.4663112,3.90416E+11,https://guide.michelin.com/en/veneto/vetrego/restaurant/il-sogno,https://www.trattoriailsogno.com/,Bib Gourmand,"['https://axwwgrkdco.cloudimg.io/v7/__gmpics__/608d0f5d3c0544538787bfd78ee8b8b0?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/a5085fbce479403084b9bf635466440b?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/7772ba154a2f494bb10cde7a4de7ff90?width=1000']"
Il Gobbetto,"vico Sergente Maggiore 8, Naples, 80133, Italy",Naples,30,30,EUR,Campanian,14.2479742,40.837964,3.90813E+11,https://guide.michelin.com/en/campania/napoli/restaurant/il-gobbetto,https://osteria-il-gobbetto3.webnode.it/,Bib Gourmand,"['https://axwwgrkdco.cloudimg.io/v7/__gmpics__/f9e3afd00e92425cbbf82123ffa08e56?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/eadb08510de2491d8af8be69d0f389af?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/345230420caf4c1f9fdb774549550e3a?width=1000']"
Tipico & La Locanda del Capitano,"via Roma 7, Montone, 06014, Italy",Montone,50,50,EUR,Regional Cuisine,12.3268121,43.3635471,3.90759E+11,https://guide.michelin.com/en/umbria/montone/restaurant/la-locanda-del-capitano,https://www.ilcapitano.com/,Bib Gourmand,"['https://axwwgrkdco.cloudimg.io/v7/__gmpics__/42b6b544c7ae4c52a6bcc25a99833b83?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/4927c29a9164479d8236d9a622cbef9f?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/e65ba6ec530049d68045bf0ce6edf495?width=1000']"
Trattoria di Via Serra,"via Luigi Serra 9/b, Bologna, 40124, Italy",Bologna,45,45,EUR,Regional Cuisine,11.3455818,44.5097151,3.90516E+11,https://guide.michelin.com/en/emilia-romagna/bologna/restaurant/trattoria-di-via-serra,https://www.trattoriadiviaserra.it/,Bib Gourmand,"['https://axwwgrkdco.cloudimg.io/v7/__gmpics__/18abdee884fb4c74897acdd50dd0172d?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/2ed8789152d4434f8c2575d06e9ed7d1?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/4274ecb8e6294240ba26e94ddcbdd809?width=1000']"
Osteria Bartolini,"piazza Malpighi 16, Bologna, 40124, Italy",Bologna,38,38,EUR,Seafood,11.3364404,44.4939376,39051262192,https://guide.michelin.com/en/emilia-romagna/bologna/restaurant/osteria-bartolini,https://www.osteriabartolini.com/,Bib Gourmand,"['https://axwwgrkdco.cloudimg.io/v7/__gmpics__/67d941b173b54c409fd46c8381145edb?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/29d8eff3df684adabfe9fcdfb08d4ca8?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/54853a8d58df4cc7bbd65cee831652a7?width=1000']"
Al Cambio,"via Stalingrado 150, Bologna, 40128, Italy",Bologna,35,46,EUR,Regional Cuisine,11.3668281,44.5286983,39051328118,https://guide.michelin.com/en/emilia-romagna/bologna/restaurant/al-cambio,https://www.ristorantealcambio.it/,Bib Gourmand,"['https://axwwgrkdco.cloudimg.io/v7/__gmpics__/eb4259d1d10241758ea563dc5f7c2982?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/d71d8ba44cdb401d867c12a7799b214b?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/fdf907c8e44e4ce191d8737bff621a12?width=1000']"
Trattoria Cibr챔o-Cibreino,"via dei Macci 122 r, Florence, 50122, Italy",Florence,42,42,EUR,"Country cooking, Traditional Cuisine",11.2664192,43.7712441,3.90552E+11,https://guide.michelin.com/en/toscana/firenze/restaurant/trattoria-cibreo-cibreino,https://www.cibreo.com/,Bib Gourmand,"['https://axwwgrkdco.cloudimg.io/v7/__gmpics__/b4af791ec6ba40088abf73c7d78011a6?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/7c189b871b1a467690ce588d4a363f2a?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/d61df387b9904c4fba918c738ef9676e?width=1000']"
