index,name,address,latitude,longitude,url
5115,Zhu Zai Ji Shi Fu (Jiangnan Avenue),"429 Jiangnan Avenue South, Guangzhou, China Mainland",23.087732,113.279196,https://guide.michelin.com/en/guangdong-province/guangzhou/restaurant/zhu-zai-ji-shi-fu-jiangnan-avenue
5116,Ease (Yuexiu),"289 Guangzhou Middle Avenue, Guangzhou, China Mainland",23.126322,113.308971,https://guide.michelin.com/en/guangdong-province/guangzhou/restaurant/ease-yuexiu
5117,Xiang Qun (Longjin East Road),"853-857 Longjin East Road, Guangzhou, China Mainland",23.12459,113.245664,https://guide.michelin.com/en/guangdong-province/guangzhou/restaurant/xiang-qun-longjin-east-road
5118,Jian Ji (Liwan),"299-303 Changshou East Road, Guangzhou, China Mainland",23.120784,113.245023,https://guide.michelin.com/en/guangdong-province/guangzhou/restaurant/jian-ji
5119,Dayang (Wenming Road),"160-1 Wenming Road, Guangzhou, China Mainland",23.125167,113.268745,https://guide.michelin.com/en/guangdong-province/guangzhou/restaurant/dayang-wenming-road
5120,Tong Ji,"3 Fuguangli, Changshou East Road, Guangzhou, China Mainland",23.120873,113.244808,https://guide.michelin.com/en/guangdong-province/guangzhou/restaurant/tong-ji
5122,FT · Bak Kut Teh,"36-48 Wenming Road, Guangzhou, China Mainland",23.124093,113.265192,https://guide.michelin.com/en/guangdong-province/guangzhou/restaurant/ft-bak-kut-teh
5123,Cheungloi Cook (Huacheng Avenue),"85 Huacheng Avenue, Guangzhou, China Mainland",23.122833,113.316683,https://guide.michelin.com/en/guangdong-province/guangzhou/restaurant/cheungloi-cook-huacheng-avenue
5125,Chuan's Kitchen,"322 Huanshi East Road, Guangzhou, China Mainland",23.14003,113.276757,https://guide.michelin.com/en/guangdong-province/guangzhou/restaurant/chuan-s-kitchen
5126,Ze 8,"174 Binjiang West Road, Guangzhou, China Mainland",23.110893,113.254877,https://guide.michelin.com/en/guangdong-province/guangzhou/restaurant/ze-8
5127,Stay Here,"23 Xigang Road, Guangzhou, China Mainland",23.093254,113.275449,https://guide.michelin.com/en/guangdong-province/guangzhou/restaurant/stay-here
5210,Sin Huat Eating House,"659/661 Lorong 35 Geylang, 389589, Singapore",1.314489,103.8885,https://guide.michelin.com/en/singapore-region/singapore/restaurant/sin-huat-eating-house
5241,The Toas,"353, Section 1, Xiangshang Road, West District, Taichung, Taipei & Taichung",24.23813,120.8947,https://guide.michelin.com/en/taichung-region/taichung/restaurant/the-toas
5242,Fu Juang Yuan,"203, Section 1, Meicun Road, West District, Taichung, 403, Taipei & Taichung",24.149863,120.662012,https://guide.michelin.com/en/taichung-region/taichung/restaurant/fu-juang-yuan
5243,Wen Tao,"191, Section 3, Taiyuan Road, Beitun District, Taichung, 406, Taipei & Taichung",24.18799,120.75783,https://guide.michelin.com/en/taichung-region/taichung/restaurant/wen-tao
5244,Chen Ming Tung Braised Pork Rice,"304 Zhongxiao Road, East District, Taichung, Taipei & Taichung",24.80436,120.98463,https://guide.michelin.com/en/taichung-region/taichung/restaurant/chen-ming-tung-braised-pork-rice
5246,Rong Rong Yuan,"25, Section 4, Xinyi Road, Da'an District, Taipei, 106, Taipei & Taichung",25.02641,121.53893,https://guide.michelin.com/en/taipei-region/taipei/restaurant/rong-rong-yuan
5247,Beef Noodles and Beef Entrails Soup,"63 Raohe Street, Songshan District, Taipei, 110, Taipei & Taichung",25.0503,121.57307,https://guide.michelin.com/en/taipei-region/taipei/restaurant/beef-noodles-and-beef-entrails-soup
5248,A Kuo Lu Wei,"226 Raohe Street, Songshan District, Taipei, 110, Taipei & Taichung",25.050865,121.57748,https://guide.michelin.com/en/taipei-region/taipei/restaurant/a-kuo-lu-wei
5249,Unnamed Clay Oven Roll,"Lane 311, Section 2, Zhonghua Road, Zhongzheng District, Taipei, 110, Taipei & Taichung",25.0285,121.57261,https://guide.michelin.com/en/taipei-region/taipei/restaurant/unnamed-clay-oven-roll
5251,Mu Gong Noodles,"37 Fugui Street, East District, Taichung, Taipei & Taichung",24.1498003,120.695687,https://guide.michelin.com/en/taichung-region/taichung/restaurant/mu-gong-noodles
5253,Fresh Fish Stock,"75 Beitun Road, North District, Taichung, Taipei & Taichung",24.16144,120.69227,https://guide.michelin.com/en/taichung-region/taichung/restaurant/fresh-fish-stock
5254,Wang's Broth,"17-4 Huaxi Street, Wanhua District, Taipei, 110, Taipei & Taichung",25.0398526,121.498462,https://guide.michelin.com/en/taipei-region/taipei/restaurant/hsiao-wang-steamed-minced-pork-with-pickles-in-broth
5255,Dong Shan Zhan,"380, Section 1, Dongshan Road, Beitun District, Taichung, 406, Taipei & Taichung",24.17669,120.7289,https://guide.michelin.com/en/taichung-region/taichung/restaurant/dong-shan-zhan
5256,Wu Wang Tsai Chi,"29, Lane 313, Section 2, Zhonghua Road, Zhongzheng District, Taipei, 100, Taipei & Taichung",25.02909,121.51338,https://guide.michelin.com/en/taipei-region/taipei/restaurant/wu-wang-tsai-chi
5257,Mai Mien Yen Tsai,"106 Anxi Street, Datong District, Taipei, 103, Taipei & Taichung",25.0610632,121.5097972,https://guide.michelin.com/en/taipei-region/taipei/restaurant/mai-mien-yen-tsai
5260,Yuan Fang Guabao,"17-2 Huaxi Street, Wanhua District, Taipei, 108, Taipei & Taichung",25.0399642,121.4984741,https://guide.michelin.com/en/taipei-region/taipei/restaurant/yuan-fang-guabao
5261,Yi Jia Zi,"79 Kangding Road, Wanhua District, Taipei, 108, Taipei & Taichung",25.0404478,121.5021587,https://guide.michelin.com/en/taipei-region/taipei/restaurant/yi-jia-zi
5262,Ke Kou Beef Noodles,"911 Dadun Road, Xitun District, Taichung, Taipei & Taichung",24.1571207,120.6506196,https://guide.michelin.com/en/taichung-region/taichung/restaurant/ke-kou-beef-noodles
5272,Chin Chih Yuan (Central),"170 Chenggong Road, Central District, Taichung, 400, Taipei & Taichung",24.14131,120.6825015,https://guide.michelin.com/en/taichung-region/taichung/restaurant/chin-chih-yuan
5274,Good Friend Cold Noodles,"31 Danan Road, Shilin District, Taipei, 110, Taipei & Taichung",25.0891041,121.5254724,https://guide.michelin.com/en/taipei-region/taipei/restaurant/good-friend-cold-noodles
5275,Tsui Feng Yuan,"5, Lane 8, Section 3, Bade Road, Songshan District, Taipei, 105, Taipei & Taichung",25.0475689,121.5509402,https://guide.michelin.com/en/taipei-region/taipei/restaurant/tsui-feng-yuan
5278,Jin Shang Hsuan,"111, Lane 155, Dunhua North Road, Songshan District, Taipei, Taipei & Taichung",25.03841,121.5637,https://guide.michelin.com/en/taipei-region/taipei/restaurant/jin-shang-hsuan
5280,Hai Yu Pork Ribs,"49 Dadong Road, Shilin District, Taipei, 110, Taipei & Taichung",25.0897456,121.5253284,https://guide.michelin.com/en/taipei-region/taipei/restaurant/hai-yu-pork-ribs
5281,Lu Yuan,"248 Minquan Road, West District, Taichung, 403, Taipei & Taichung",24.145914,120.671146,https://guide.michelin.com/en/taichung-region/taichung/restaurant/lu-yuan
5282,Cabbage Rice and Pork Rib Soup,"2, Lane 17, Section 3, Yanping North Road, Datong District, Taipei, 110, Taipei & Taichung",25.0285,121.57261,https://guide.michelin.com/en/taipei-region/taipei/restaurant/cabbage-rice-and-pork-rib-soup
5284,Lo Chi Hsiao Chao,"27, Alley 50, Lane 39, Tonghua Street, Da'an District, Taipei, 110, Taipei & Taichung",25.030315,121.55536,https://guide.michelin.com/en/taipei-region/taipei/restaurant/lo-chi-hsiao-chao
5287,Peng Cheng Tang,"377 Yichang Road, Taiping District, Taichung, 411, Taipei & Taichung",24.1449224,120.7137408,https://guide.michelin.com/en/taichung-region/taichung/restaurant/peng-cheng-tang
5288,Rong's Pork Liver,"68 Ningxia Road, Datong District, Taipei, 110, Taipei & Taichung",25.0569258,121.5154061,https://guide.michelin.com/en/taipei-region/taipei/restaurant/rong-s-pork-liver
5291,A Kun Mian,"142 Pingdeng Street, Central District, Taichung, 400, Taipei & Taichung",24.143,120.68242,https://guide.michelin.com/en/taichung-region/taichung/restaurant/a-kun-mian
5292,Tai Ke Meat Congee,"722-1, Section 2, Wuquan West Road, Nantun District, Taichung, 408, Taipei & Taichung",24.13999,120.61952,https://guide.michelin.com/en/taichung-region/taichung/restaurant/tai-ke-meat-congee
5293,Moment in Beijing,"57 Wuquan 7th Street, West District, Taichung, 403, Taipei & Taichung",24.135087,120.663129,https://guide.michelin.com/en/taichung-region/taichung/restaurant/moment-in-beijing
5294,Talking Heads,"25 Siwei Road, Da'an District, Taipei, Taipei & Taichung",25.035467,121.5481695,https://guide.michelin.com/en/taipei-region/taipei/restaurant/talking-heads
5295,Mother's Kitchen,"97 Tianmu East Road, Shilin District, Taipei, 111, Taipei & Taichung",25.118253,121.5360397,https://guide.michelin.com/en/taipei-region/taipei/restaurant/mother-s-kitchen
5299,Chang Hung Noodles,"15 Huaxi Street, Wanhua District, Taipei, 108, Taipei & Taichung",25.0394902,121.4985619,https://guide.michelin.com/en/taipei-region/taipei/restaurant/chang-hung-noodles
5300,Liang Chi Lu Wei,"Alley 50, Lane 39, Tonghua Street, Da'an District, Taipei, 110, Taipei & Taichung",25.0285,121.57261,https://guide.michelin.com/en/taipei-region/taipei/restaurant/liang-chi-lu-wei
5303,San Hsi Shih Tang,"140 Yongchun East Road, Nantun District, Taichung, 408, Taipei & Taichung",24.1376895,120.632626,https://guide.michelin.com/en/taichung-region/taichung/restaurant/san-hsi-shih-tang
5305,Taichung Meatball,"529, Section 3, Fuxing Road, South District, Taichung, 402, Taipei & Taichung",24.11992,120.66444,https://guide.michelin.com/en/taichung-region/taichung/restaurant/taichung-meatball
5307,Hsiung Chi Scallion Pancake,"2, Lane 108, Section 4, Luosifu Road, Zhongzheng District, Taipei, 110, Taipei & Taichung",25.0285,121.57261,https://guide.michelin.com/en/taipei-region/taipei/restaurant/hsiung-chi-scallion-pancake
5309,Chen Tung Pork Ribs Medicinal Herbs Soup,"160 Raohe Street, Songshan District, Taipei, 105, Taipei & Taichung",25.0505498,121.5758494,https://guide.michelin.com/en/taipei-region/taipei/restaurant/chen-tung-pork-ribs-medicinal-herbs-soup-1190565
5310,Orient Dragon,"271-1, Section 2, Gongyi Road, Nantun District, Taichung, 408, Taipei & Taichung",24.13999,120.61952,https://guide.michelin.com/en/taichung-region/taichung/restaurant/orient-dragon
5311,Luo Jia Food,"65, Section 3, Xiangshang Road, Nantun District, Taichung, Taipei & Taichung",24.23813,120.8947,https://guide.michelin.com/en/taichung-region/taichung/restaurant/luo-jia-food
5312,Fu Kuei Ting,"31, Lane 18, Section 2, Sanmin Road, Central District, Taichung, 400, Taipei & Taichung",24.140151,120.678196,https://guide.michelin.com/en/taichung-region/taichung/restaurant/fu-kuei-ting
5315,Sung Chu Yuan,"546 Yonggong Road, Shilin District, Taipei, Taipei & Taichung",25.1403361,121.5678927,https://guide.michelin.com/en/taipei-region/taipei/restaurant/sung-chu-yuan
5316,Hao Kung Tao Chin Chi Yuan (Da'an),"28-1, Yongkang Street, Da'an District, Taipei, 106, Taipei & Taichung",25.0335783,121.5299894,https://guide.michelin.com/en/taipei-region/taipei/restaurant/hao-kung-tao-chin-chi-yuan-da-an
5317,Fang Chia Shredded Chicken on the Rice,"44-2 Ningxia Road, Datong District, Taipei, 110, Taipei & Taichung",25.0544381,121.5147203,https://guide.michelin.com/en/taipei-region/taipei/restaurant/fang-chia-shredded-chicken-on-the-rice
5318,No Name Noodles,"69 Shifu Road, Central District, Taichung, 400, Taipei & Taichung",24.1396572,120.6801039,https://guide.michelin.com/en/taichung-region/taichung/restaurant/no-name-noodles
5321,Liu Yu Zi,"Ningxia Road, Datong District, Taipei, 110, Taipei & Taichung",25.054365,121.51474,https://guide.michelin.com/en/taipei-region/taipei/restaurant/liu-yu-zi
5323,House of Dawn,"104 Dadun 18th Street, Xitun District, Taichung, Taipei & Taichung",24.15566,120.65194,https://guide.michelin.com/en/taichung-region/taichung/restaurant/house-of-dawn
5324,Moon Pavilion,"20 Zhongshan Road, Central District, Taichung, Taipei & Taichung",24.1377354,120.6835009,https://guide.michelin.com/en/taichung-region/taichung/restaurant/moon-pavilion
5327,Niou Jia Juang,"7 Xinfeng Street, Dongshi District, Taichung, Taipei & Taichung",24.2627205,120.8246395,https://guide.michelin.com/en/taichung-region/taichung/restaurant/niou-jia-juang
5329,Shih Chia Big Rice Ball,"58, Section 3, Yanping North Road, Datong District, Taipei, 110, Taipei & Taichung",25.065262,121.51111,https://guide.michelin.com/en/taipei-region/taipei/restaurant/shih-chia-big-rice-ball
5330,Jen Ho Yuan,"16 Jinzhou Street, Zhongshan District, Taipei, 104, Taipei & Taichung",25.060267,121.523954,https://guide.michelin.com/en/taipei-region/taipei/restaurant/jen-ho-yuan
5337,Vinum,"704 Bay St., New York, 10304, United States",40.624893,-74.074715,https://guide.michelin.com/en/new-york-state/new-york/restaurant/vinum
5472,Pleasant House Pub,"2119 S. Halstead Ave., Chicago, 60608, United States",41.8535715,-87.6464616,https://guide.michelin.com/en/illinois/chicago/restaurant/pleasant-house-pub
5646,Zilt & Zoet,"Dorpsweg 153, Maartensdijk, 3738 CD, Netherlands",52.1590092,5.1899938,https://guide.michelin.com/en/utrecht/maartensdijk/restaurant/zilt-zoet
5727,Gasthof Adler,"Stadtstrasse 22, Sempach, 6204, Switzerland",47.1362208,8.1913012,https://guide.michelin.com/en/luzern-region/sempach/restaurant/gasthof-adler
5740,Chrüter Gänterli,"Hauptstrasse 111, Escholzmatt, 6182, Switzerland",46.9136328,7.9339915,https://guide.michelin.com/en/luzern-region/escholzmatt/restaurant/chruter-ganterli
5799,Hirschen,"Steigstrasse 4, Oberstammheim, 8477, Switzerland",47.6319383,8.8012247,https://guide.michelin.com/en/zurich-region/oberstammheim/restaurant/hirschen
5823,L'Oxygène,"La Charmette, Valmorel, 73260, France",45.4715051,6.4556705,https://guide.michelin.com/en/auvergne-rhone-alpes/valmorel/restaurant/l-oxygene
5843,Bellavista,"Place du Foiral, Prats-de-Mollo-la-Preste, 66230, France",42.4043058,2.4801504,https://guide.michelin.com/en/occitanie/prats-de-mollo-la-preste/restaurant/bellavista
5845,Julien,"Route de Strasbourg, Fouday, 67130, France",48.42262,7.18412,https://guide.michelin.com/en/grand-est/fouday/restaurant/julien
5848,Le Chalet,"4 avenue Durandeau, Ax-les-Thermes, 09110, France",42.7184266,1.8395359,https://guide.michelin.com/en/occitanie/ax-les-thermes/restaurant/le-chalet123050
5950,Hostellerie Saint-Clément,"Col de Curebourse, Vic-sur-Cère, 15800, France",44.968426,2.64346,https://guide.michelin.com/en/auvergne-rhone-alpes/vic-sur-cre/restaurant/hostellerie-saint-clement
5974,Le Bourbon,"5 place de la Victoire, Yssingeaux, 43200, France",45.1439578,4.1242798,https://guide.michelin.com/en/auvergne-rhone-alpes/yssingeaux/restaurant/le-bourbon
6018,Les Quatre Saisons,"3 route du Frenz, Le Frenz, 68820, France",47.9255981,6.9506039,https://guide.michelin.com/en/grand-est/le-frenz/restaurant/les-quatre-saisons
6040,La Pointe du Cap Coz,"153 avenue de la Pointe, au Cap Coz, Fouesnant, 29170, France",47.8910288,-3.9730052,https://guide.michelin.com/en/bretagne/fouesnant/restaurant/la-pointe-du-cap-coz
6137,Le Tilleul de Sully,"Le Bourg, Montgibaud, 19210, France",45.5181881,1.4224043,https://guide.michelin.com/en/nouvelle-aquitaine/montgibaud/restaurant/le-tilleul-de-sully
6154,L'Arôme,"9 rue des Trois-Rois, Marseille, 13006, France",43.2942661,5.3847047,https://guide.michelin.com/en/provence-alpes-cote-dazur/marseille/restaurant/l-arome508665
6161,À la Route d'Argent,"1 route de Gabriac, Bozouls, 12340, France",44.46856,2.73242,https://guide.michelin.com/en/occitanie/bozouls/restaurant/a-la-route-d-argent
6169,La Rochette,"500 lieu-dit La Rochette, Labaroche, 68910, France",48.1007117,7.1940112,https://guide.michelin.com/en/grand-est/labaroche/restaurant/la-rochette
6229,Auberge Metzger,"55 rue Principale, Natzwiller, 67130, France",48.43649,7.25798,https://guide.michelin.com/en/grand-est/natzwiller/restaurant/auberge-metzger
6284,La Belle Étoile,"Le Bourg, La Roque-Gageac, 24250, France",44.825863,1.182383,https://guide.michelin.com/en/nouvelle-aquitaine/la-roque-gageac/restaurant/la-belle-etoile
6305,Le Balcon,"2 Grande-Rue, Combeaufontaine, 70120, France",47.7119734,5.8879472,https://guide.michelin.com/en/bourgogne-franche-comte/combeaufontaine/restaurant/le-balcon
6317,Nulle Part Ailleurs,"rue de la Gare 10, Couvin, 5660, Belgium",50.054245,4.492866,https://guide.michelin.com/en/namur/couvin/restaurant/nulle-part-ailleurs
6321,La Charcuterie,"avenue Paul Dejaer 16, Saint-Gilles, 1060, Belgium",50.8262033,4.345037,https://guide.michelin.com/en/bruxelles-capitale/be-saint-gilles/restaurant/la-charcuterie
6323,Le Bistrot des Saveurs,"rue de La Roche 32, Houffalize, 6660, Belgium",50.1318789,5.7746418,https://guide.michelin.com/en/be-luxembourg/houffalize/restaurant/le-bistrot-des-saveurs
6344,Des Ardennes,"rue de la Hate 1, Corbion, 6838, Belgium",49.7966152,5.0096033,https://guide.michelin.com/en/be-luxembourg/corbion/restaurant/des-ardennes
6363,La Métairie,"Wanne 4, Wanne, 4980, Belgium",50.3559437,5.9202275,https://guide.michelin.com/en/liege/wanne/restaurant/la-metairie
6377,Les Terrasses de l'Our,"rue de la Lesse 1, Our, 6852, Belgium",49.96228,5.123651,https://guide.michelin.com/en/be-luxembourg/our/restaurant/les-terrasses-de-l-our
6379,Le Moulin,"rue de la Lesse 61, Daverdisse, 6929, Belgium",50.0275637,5.1158029,https://guide.michelin.com/en/be-luxembourg/daverdisse/restaurant/le-moulin
6405,Tero,"rue de Champles 56, Bierges, 1301, Belgium",50.7233915,4.5753953,https://guide.michelin.com/en/brabant-wallon/bierges/restaurant/tero
6427,Royal H.-Bonhomme,"rue de la Reffe 26, Remouchamps, 4920, Belgium",50.4798462,5.71121,https://guide.michelin.com/en/liege/remouchamps/restaurant/royal-h-bonhomme
